valid_time,u100,v100,fg10,d2m,t2m,sp,ssrd,strd,tp,latitude,longitude
2023-01-08 09:00:00,-7.92157,-4.4207764,8.603828,285.70798,289.7696,101821.43,215488.0,1.3081454e+06,0.0,24.0,118.0
2023-01-08 10:00:00,-8.1436615,-4.219223,8.832504,286.0612,289.48016,101869.21,16128.0,1.3582268e+06,0.0,24.0,118.0
2023-01-08 11:00:00,-6.8269196,-5.527588,10.021184,286.07925,289.44272,101916.91,0.0,1.3544505e+06,1.4305115e-06,24.0,118.0
2023-01-08 12:00:00,-6.8291473,-7.218704,10.200847,286.1776,289.36014,101899.125,0.0,1.3591765e+06,1.2397766e-05,24.0,118.0
2023-01-08 13:00:00,-5.333069,-7.165451,9.422135,286.14307,289.21533,101945.45,0.0,1.3152718e+06,3.8146973e-06,24.0,118.0
2023-01-08 14:00:00,-4.134262,-6.845108,9.400011,286.02737,289.14615,101943.91,0.0,1.3342004e+06,8.583069e-06,24.0,118.0
2023-01-08 15:00:00,-3.3312225,-6.948349,8.674105,286.00958,289.19394,101932.1,0.0,1.3392172e+06,7.4863434e-05,24.0,118.0
2023-01-08 16:00:00,-3.2303925,-7.1262207,7.73166,285.92944,289.29095,101913.92,0.0,1.3680648e+06,9.059906e-05,24.0,118.0
2023-01-08 17:00:00,-3.5786285,-6.160919,7.37276,285.92975,289.30743,101835.08,0.0,1.3678404e+06,0.00015735626,24.0,118.0
2023-01-08 18:00:00,-3.6086578,-5.1349335,7.1451244,285.88843,289.29712,101808.89,0.0,1.349101e+06,9.775162e-05,24.0,118.0
2023-01-08 19:00:00,-2.972702,-4.8256836,5.544929,285.9036,289.21735,101781.83,0.0,1.306606e+06,0.0,24.0,118.0
2023-01-08 20:00:00,-2.1950989,-4.9875336,5.354294,285.96814,289.17813,101806.3,0.0,1.2852012e+06,0.0,24.0,118.0
2023-01-08 21:00:00,-2.0339203,-5.0466003,5.1318254,286.03326,289.15582,101797.03,0.0,1.3011e+06,2.3841858e-06,24.0,118.0
